x1,x2,x3,x4,y
2040,HLR_Heatpump_Ground,1,AT,1.124685884593621
2045,HLR_Heatpump_Ground,1,AT,0.9113908014566634
2050,HLR_Heatpump_Ground,1,AT,0.0
2018,HLR_Lignite,1,AT,0.0
2025,HLR_Lignite,1,AT,0.0
2030,HLR_Lignite,1,AT,0.0
2035,HLR_Lignite,1,AT,0.0
2040,HLR_Lignite,1,AT,0.0
2045,HLR_Lignite,1,AT,0.0
2050,HLR_Lignite,1,AT,0.0
2018,HLR_Oil_Boiler,1,AT,0.0
2025,HLR_Oil_Boiler,1,AT,0.0
2030,HLR_Oil_Boiler,1,AT,0.0
2035,HLR_Oil_Boiler,1,AT,0.0
2040,HLR_Oil_Boiler,1,AT,0.0
2045,HLR_Oil_Boiler,1,AT,0.0
2050,HLR_Oil_Boiler,1,AT,0.0
2018,HLR_Solar_Thermal,1,AT,0.0
2025,HLR_Solar_Thermal,1,AT,72.80084095594955
2030,HLR_Solar_Thermal,1,AT,72.80084095594955
2035,HLR_Solar_Thermal,1,AT,72.80084095594955
2040,HLR_Solar_Thermal,1,AT,72.80084095594955
2045,HLR_Solar_Thermal,1,AT,72.80084095594955
2050,HLR_Solar_Thermal,1,AT,72.80084095594955
2018,HMI_Biomass,1,AT,23.41346390895697
2025,HMI_Biomass,1,AT,5.374416898651614
2030,HMI_Biomass,1,AT,0.0
2035,HMI_Biomass,1,AT,0.0
2040,HMI_Biomass,1,AT,4.996652627340907
2045,HMI_Biomass,1,AT,4.290689136549449
2050,HMI_Biomass,1,AT,4.161823703721598
2018,HMI_H2,1,AT,0.0
2025,HMI_H2,1,AT,0.0
2030,HMI_H2,1,AT,0.0
2035,HMI_H2,1,AT,0.0
2040,HMI_H2,1,AT,0.0
2045,HMI_H2,1,AT,0.0
2050,HMI_H2,1,AT,0.0
2018,HMI_Gas,1,AT,31.531953888627577
2025,HMI_Gas,1,AT,0.0
2030,HMI_Gas,1,AT,0.0
2035,HMI_Gas,1,AT,0.0
2040,HMI_Gas,1,AT,0.0
2045,HMI_Gas,1,AT,0.0
2050,HMI_Gas,1,AT,0.0
2018,HMI_Gas_CCS,1,AT,0.0
2025,HMI_Gas_CCS,1,AT,0.0
2030,HMI_Gas_CCS,1,AT,0.0
2035,HMI_Gas_CCS,1,AT,0.0
2040,HMI_Gas_CCS,1,AT,0.0
2045,HMI_Gas_CCS,1,AT,0.0
2050,HMI_Gas_CCS,1,AT,0.0
