x1,x2,x3,x4,y
S_Gas_Methane,2045,1932,AT,0.0
S_PHS,2050,1932,AT,0.0
S_Gas_H2,2050,1932,AT,0.0
S_Battery_Li-Ion,2050,1932,AT,0.0
S_Battery_Redox,2050,1932,AT,0.0
S_Heat_HLR,2050,1932,AT,0.0
S_Heat_HLI,2050,1932,AT,0.0
S_CAES,2050,1932,AT,0.0
S_Gas_Methane,2050,1932,AT,0.0
S_PHS,2018,3856,AT,0.0
S_Gas_H2,2018,3856,AT,0.0
S_Battery_Li-Ion,2018,3856,AT,0.0
S_Battery_Redox,2018,3856,AT,0.0
S_Heat_HLR,2018,3856,AT,0.0
S_Heat_HLI,2018,3856,AT,0.0
S_CAES,2018,3856,AT,0.0
S_Gas_Methane,2018,3856,AT,0.0
S_PHS,2025,3856,AT,0.0
S_Gas_H2,2025,3856,AT,1.9989455952002055
S_Battery_Li-Ion,2025,3856,AT,6.269884996253108
S_Battery_Redox,2025,3856,AT,0.0
S_Heat_HLR,2025,3856,AT,0.0
S_Heat_HLI,2025,3856,AT,0.0
S_CAES,2025,3856,AT,0.0
S_Gas_Methane,2025,3856,AT,0.0
S_PHS,2030,3856,AT,0.0
S_Gas_H2,2030,3856,AT,23.68636896300957
S_Battery_Li-Ion,2030,3856,AT,6.451234335147707
S_Battery_Redox,2030,3856,AT,0.0
S_Heat_HLR,2030,3856,AT,0.0
S_Heat_HLI,2030,3856,AT,0.0
S_CAES,2030,3856,AT,0.0
S_Gas_Methane,2030,3856,AT,0.0
S_PHS,2035,3856,AT,0.0
S_Gas_H2,2035,3856,AT,23.57654170610318
S_Battery_Li-Ion,2035,3856,AT,14.097608781786484
S_Battery_Redox,2035,3856,AT,0.0
S_Heat_HLR,2035,3856,AT,0.0
S_Heat_HLI,2035,3856,AT,0.0
S_CAES,2035,3856,AT,0.0
S_Gas_Methane,2035,3856,AT,0.0
S_PHS,2040,3856,AT,0.0
S_Gas_H2,2040,3856,AT,28.50087280341328
S_Battery_Li-Ion,2040,3856,AT,12.296605821107994
S_Battery_Redox,2040,3856,AT,0.0
S_Heat_HLR,2040,3856,AT,0.0
S_Heat_HLI,2040,3856,AT,0.0
S_CAES,2040,3856,AT,0.0
S_Gas_Methane,2040,3856,AT,0.0
S_PHS,2045,3856,AT,0.0
S_Gas_H2,2045,3856,AT,31.00515575287569
S_Battery_Li-Ion,2045,3856,AT,7.985912838898406
S_Battery_Redox,2045,3856,AT,0.0
S_Heat_HLR,2045,3856,AT,0.0
S_Heat_HLI,2045,3856,AT,0.0
S_CAES,2045,3856,AT,0.0
S_Gas_Methane,2045,3856,AT,0.0
S_PHS,2050,3856,AT,0.0
S_Gas_H2,2050,3856,AT,34.93300031504742
S_Battery_Li-Ion,2050,3856,AT,0.0
S_Battery_Redox,2050,3856,AT,0.0
