x1,x2,x3,x4,y
2045,5780,Area_Rooftop_Residential,NO,0.0
2050,5780,Area_Rooftop_Residential,NO,0.0
2018,7704,Area_Rooftop_Residential,NO,0.0
2025,7704,Area_Rooftop_Residential,NO,0.0
2030,7704,Area_Rooftop_Residential,NO,0.0
2035,7704,Area_Rooftop_Residential,NO,0.0
2040,7704,Area_Rooftop_Residential,NO,0.0
2045,7704,Area_Rooftop_Residential,NO,0.0
2050,7704,Area_Rooftop_Residential,NO,0.0
2018,8,Biomass,NO,60.040553596067
2025,8,Biomass,NO,81.98533142241719
2030,8,Biomass,NO,169.05094929904925
2035,8,Biomass,NO,171.4423321677127
2040,8,Biomass,NO,174.37751603422078
2045,8,Biomass,NO,166.15331952342828
2050,8,Biomass,NO,137.98807365588078
2018,1932,Biomass,NO,60.040553596067
2025,1932,Biomass,NO,25.12133272706269
2030,1932,Biomass,NO,0.0
2035,1932,Biomass,NO,0.0
2040,1932,Biomass,NO,0.0
2045,1932,Biomass,NO,0.0
2050,1932,Biomass,NO,0.0
2018,3856,Biomass,NO,54.377453596067
2025,3856,Biomass,NO,35.09905869104483
2030,3856,Biomass,NO,11.376629944446814
2035,3856,Biomass,NO,0.0
2040,3856,Biomass,NO,0.0
2045,3856,Biomass,NO,0.0
2050,3856,Biomass,NO,0.0
2018,5780,Biomass,NO,5.333482022553851
2025,5780,Biomass,NO,15.071109889602509
2030,5780,Biomass,NO,3.3563601570782273
2035,5780,Biomass,NO,1.317703055831891
2040,5780,Biomass,NO,0.0
2045,5780,Biomass,NO,0.0
2050,5780,Biomass,NO,0.0
2018,7704,Biomass,NO,37.97967069239658
2025,7704,Biomass,NO,26.959864513923154
2030,7704,Biomass,NO,0.5551112790683064
2035,7704,Biomass,NO,0.0
2040,7704,Biomass,NO,0.0
2045,7704,Biomass,NO,0.0
2050,7704,Biomass,NO,24.51645202789771
2018,8,Hardcoal,NO,0.0
2025,8,Hardcoal,NO,-0.7681852727064119
2030,8,Hardcoal,NO,0.0
2035,8,Hardcoal,NO,0.0
2040,8,Hardcoal,NO,0.0
2045,8,Hardcoal,NO,0.0
2050,8,Hardcoal,NO,0.0
2018,1932,Hardcoal,NO,0.0
2025,1932,Hardcoal,NO,0.0
2030,1932,Hardcoal,NO,0.0
2035,1932,Hardcoal,NO,0.0
2040,1932,Hardcoal,NO,0.0
2045,1932,Hardcoal,NO,0.0
2050,1932,Hardcoal,NO,0.0
2018,3856,Hardcoal,NO,0.0
2025,3856,Hardcoal,NO,0.0
2030,3856,Hardcoal,NO,0.0
2035,3856,Hardcoal,NO,0.0
2040,3856,Hardcoal,NO,0.0
2045,3856,Hardcoal,NO,0.0
2050,3856,Hardcoal,NO,0.0
2018,5780,Hardcoal,NO,0.0
2025,5780,Hardcoal,NO,-0.7681852727064161
2030,5780,Hardcoal,NO,0.0
2035,5780,Hardcoal,NO,0.0
2040,5780,Hardcoal,NO,0.0
2045,5780,Hardcoal,NO,0.0
2050,5780,Hardcoal,NO,0.0
2018,7704,Hardcoal,NO,0.0
2025,7704,Hardcoal,NO,-0.7681852727064161
2030,7704,Hardcoal,NO,0.0
2035,7704,Hardcoal,NO,0.0
