x1,x2,x3,x4,x5,y
MT_PSNG_AIR_RE,1932,GR,Mobility_Passenger,2045,0.0
MT_PSNG_ROAD_CONV,1932,GR,Mobility_Passenger,2045,0.0
MT_PSNG_RAIL_CONV,1932,GR,Mobility_Passenger,2045,0.0
MT_PSNG_AIR_CONV,1932,GR,Mobility_Passenger,2045,0.0
MT_FRT_ROAD,1932,GR,Mobility_Passenger,2045,0.0
MT_FRT_RAIL,1932,GR,Mobility_Passenger,2045,0.0
MT_FRT_ROAD_RE,1932,GR,Mobility_Passenger,2045,0.0
MT_FRT_ROAD_CONV,1932,GR,Mobility_Passenger,2045,0.0
MT_FRT_RAIL_RE,1932,GR,Mobility_Passenger,2045,0.0
MT_FRT_RAIL_CONV,1932,GR,Mobility_Passenger,2045,0.0
MT_FRT_SHIP,1932,GR,Mobility_Passenger,2045,0.0
MT_FRT_SHIP_CONV,1932,GR,Mobility_Passenger,2045,0.0
MT_FRT_SHIP_RE,1932,GR,Mobility_Passenger,2045,0.0
MT_PSNG_ROAD,3856,GR,Mobility_Passenger,2045,26.12881256861474
MT_PSNG_RAIL,3856,GR,Mobility_Passenger,2045,0.3530920617380371
MT_PSNG_AIR,3856,GR,Mobility_Passenger,2045,2.8247364939042967
MT_PSNG_ROAD_RE,3856,GR,Mobility_Passenger,2045,0.0
MT_PSNG_RAIL_RE,3856,GR,Mobility_Passenger,2045,0.3530920617380371
MT_PSNG_AIR_RE,3856,GR,Mobility_Passenger,2045,0.0
MT_PSNG_ROAD_CONV,3856,GR,Mobility_Passenger,2045,0.0
MT_PSNG_RAIL_CONV,3856,GR,Mobility_Passenger,2045,0.0
MT_PSNG_AIR_CONV,3856,GR,Mobility_Passenger,2045,0.0
MT_FRT_ROAD,3856,GR,Mobility_Passenger,2045,0.0
MT_FRT_RAIL,3856,GR,Mobility_Passenger,2045,0.0
MT_FRT_ROAD_RE,3856,GR,Mobility_Passenger,2045,0.0
MT_FRT_ROAD_CONV,3856,GR,Mobility_Passenger,2045,0.0
MT_FRT_RAIL_RE,3856,GR,Mobility_Passenger,2045,0.0
MT_FRT_RAIL_CONV,3856,GR,Mobility_Passenger,2045,0.0
MT_FRT_SHIP,3856,GR,Mobility_Passenger,2045,0.0
MT_FRT_SHIP_CONV,3856,GR,Mobility_Passenger,2045,0.0
MT_FRT_SHIP_RE,3856,GR,Mobility_Passenger,2045,0.0
MT_PSNG_ROAD,5780,GR,Mobility_Passenger,2045,7.741103039024983
MT_PSNG_RAIL,5780,GR,Mobility_Passenger,2045,0.10460950052736466
MT_PSNG_AIR,5780,GR,Mobility_Passenger,2045,0.8368760042189173
MT_PSNG_ROAD_RE,5780,GR,Mobility_Passenger,2045,0.0
MT_PSNG_RAIL_RE,5780,GR,Mobility_Passenger,2045,0.10460950052736466
MT_PSNG_AIR_RE,5780,GR,Mobility_Passenger,2045,0.0
MT_PSNG_ROAD_CONV,5780,GR,Mobility_Passenger,2045,0.0
MT_PSNG_RAIL_CONV,5780,GR,Mobility_Passenger,2045,0.0
MT_PSNG_AIR_CONV,5780,GR,Mobility_Passenger,2045,0.0
MT_FRT_ROAD,5780,GR,Mobility_Passenger,2045,0.0
MT_FRT_RAIL,5780,GR,Mobility_Passenger,2045,0.0
MT_FRT_ROAD_RE,5780,GR,Mobility_Passenger,2045,0.0
MT_FRT_ROAD_CONV,5780,GR,Mobility_Passenger,2045,0.0
MT_FRT_RAIL_RE,5780,GR,Mobility_Passenger,2045,0.0
MT_FRT_RAIL_CONV,5780,GR,Mobility_Passenger,2045,0.0
MT_FRT_SHIP,5780,GR,Mobility_Passenger,2045,0.0
MT_FRT_SHIP_CONV,5780,GR,Mobility_Passenger,2045,0.0
MT_FRT_SHIP_RE,5780,GR,Mobility_Passenger,2045,0.0
MT_PSNG_ROAD,7704,GR,Mobility_Passenger,2045,2.204134686410612
MT_PSNG_RAIL,7704,GR,Mobility_Passenger,2045,0.029785603870413683
MT_PSNG_AIR,7704,GR,Mobility_Passenger,2045,0.23828483096330946
MT_PSNG_ROAD_RE,7704,GR,Mobility_Passenger,2045,0.0
MT_PSNG_RAIL_RE,7704,GR,Mobility_Passenger,2045,0.029785603870413683
MT_PSNG_AIR_RE,7704,GR,Mobility_Passenger,2045,0.0
MT_PSNG_ROAD_CONV,7704,GR,Mobility_Passenger,2045,0.0
MT_PSNG_RAIL_CONV,7704,GR,Mobility_Passenger,2045,0.0
MT_PSNG_AIR_CONV,7704,GR,Mobility_Passenger,2045,0.0
MT_FRT_ROAD,7704,GR,Mobility_Passenger,2045,0.0
MT_FRT_RAIL,7704,GR,Mobility_Passenger,2045,0.0
MT_FRT_ROAD_RE,7704,GR,Mobility_Passenger,2045,0.0
MT_FRT_ROAD_CONV,7704,GR,Mobility_Passenger,2045,0.0
MT_FRT_RAIL_RE,7704,GR,Mobility_Passenger,2045,0.0
MT_FRT_RAIL_CONV,7704,GR,Mobility_Passenger,2045,0.0
MT_FRT_SHIP,7704,GR,Mobility_Passenger,2045,0.0
MT_FRT_SHIP_CONV,7704,GR,Mobility_Passenger,2045,0.0
MT_FRT_SHIP_RE,7704,GR,Mobility_Passenger,2045,0.0
MT_PSNG_ROAD,8,HR,Mobility_Passenger,2045,2.3249929692281204
MT_PSNG_RAIL,8,HR,Mobility_Passenger,2045,0.09687470705117168
MT_PSNG_AIR,8,HR,Mobility_Passenger,2045,0.25833255213645784
MT_PSNG_ROAD_RE,8,HR,Mobility_Passenger,2045,0.0
MT_PSNG_RAIL_RE,8,HR,Mobility_Passenger,2045,0.06458313803411446
MT_PSNG_AIR_RE,8,HR,Mobility_Passenger,2045,0.0
MT_PSNG_ROAD_CONV,8,HR,Mobility_Passenger,2045,0.0
MT_PSNG_RAIL_CONV,8,HR,Mobility_Passenger,2045,0.0
MT_PSNG_AIR_CONV,8,HR,Mobility_Passenger,2045,0.0
MT_FRT_ROAD,8,HR,Mobility_Passenger,2045,0.0
MT_FRT_RAIL,8,HR,Mobility_Passenger,2045,0.0
MT_FRT_ROAD_RE,8,HR,Mobility_Passenger,2045,0.0
MT_FRT_ROAD_CONV,8,HR,Mobility_Passenger,2045,0.0
MT_FRT_RAIL_RE,8,HR,Mobility_Passenger,2045,0.0
MT_FRT_RAIL_CONV,8,HR,Mobility_Passenger,2045,0.0
MT_FRT_SHIP,8,HR,Mobility_Passenger,2045,0.0
MT_FRT_SHIP_CONV,8,HR,Mobility_Passenger,2045,0.0
MT_FRT_SHIP_RE,8,HR,Mobility_Passenger,2045,0.0
MT_PSNG_ROAD,1932,HR,Mobility_Passenger,2045,10.410109207851255
MT_PSNG_RAIL,1932,HR,Mobility_Passenger,2045,0.43375455032713556
MT_PSNG_AIR,1932,HR,Mobility_Passenger,2045,1.1566788008723616
MT_PSNG_ROAD_RE,1932,HR,Mobility_Passenger,2045,0.0
MT_PSNG_RAIL_RE,1932,HR,Mobility_Passenger,2045,0.2891697002180904
MT_PSNG_AIR_RE,1932,HR,Mobility_Passenger,2045,0.0
MT_PSNG_ROAD_CONV,1932,HR,Mobility_Passenger,2045,0.0
MT_PSNG_RAIL_CONV,1932,HR,Mobility_Passenger,2045,0.0
MT_PSNG_AIR_CONV,1932,HR,Mobility_Passenger,2045,0.0
MT_FRT_ROAD,1932,HR,Mobility_Passenger,2045,0.0
MT_FRT_RAIL,1932,HR,Mobility_Passenger,2045,0.0
MT_FRT_ROAD_RE,1932,HR,Mobility_Passenger,2045,0.0
MT_FRT_ROAD_CONV,1932,HR,Mobility_Passenger,2045,0.0
MT_FRT_RAIL_RE,1932,HR,Mobility_Passenger,2045,0.0
MT_FRT_RAIL_CONV,1932,HR,Mobility_Passenger,2045,0.0
MT_FRT_SHIP,1932,HR,Mobility_Passenger,2045,0.0
MT_FRT_SHIP_CONV,1932,HR,Mobility_Passenger,2045,0.0
MT_FRT_SHIP_RE,1932,HR,Mobility_Passenger,2045,0.0
MT_PSNG_ROAD,3856,HR,Mobility_Passenger,2045,6.170307876096911
MT_PSNG_RAIL,3856,HR,Mobility_Passenger,2045,0.2570961615040379
MT_PSNG_AIR,3856,HR,Mobility_Passenger,2045,0.6855897640107678
MT_PSNG_ROAD_RE,3856,HR,Mobility_Passenger,2045,0.0
MT_PSNG_RAIL_RE,3856,HR,Mobility_Passenger,2045,0.17139744100269194
MT_PSNG_AIR_RE,3856,HR,Mobility_Passenger,2045,0.0
MT_PSNG_ROAD_CONV,3856,HR,Mobility_Passenger,2045,0.0
MT_PSNG_RAIL_CONV,3856,HR,Mobility_Passenger,2045,0.0
MT_PSNG_AIR_CONV,3856,HR,Mobility_Passenger,2045,0.0
MT_FRT_ROAD,3856,HR,Mobility_Passenger,2045,0.0
MT_FRT_RAIL,3856,HR,Mobility_Passenger,2045,0.0
MT_FRT_ROAD_RE,3856,HR,Mobility_Passenger,2045,0.0
MT_FRT_ROAD_CONV,3856,HR,Mobility_Passenger,2045,0.0
MT_FRT_RAIL_RE,3856,HR,Mobility_Passenger,2045,0.0
MT_FRT_RAIL_CONV,3856,HR,Mobility_Passenger,2045,0.0
MT_FRT_SHIP,3856,HR,Mobility_Passenger,2045,0.0
MT_FRT_SHIP_CONV,3856,HR,Mobility_Passenger,2045,0.0
MT_FRT_SHIP_RE,3856,HR,Mobility_Passenger,2045,0.0
MT_PSNG_ROAD,5780,HR,Mobility_Passenger,2045,1.8280581609264426
MT_PSNG_RAIL,5780,HR,Mobility_Passenger,2045,0.07616909003860177
MT_PSNG_AIR,5780,HR,Mobility_Passenger,2045,0.2031175734362714
MT_PSNG_ROAD_RE,5780,HR,Mobility_Passenger,2045,0.0
MT_PSNG_RAIL_RE,5780,HR,Mobility_Passenger,2045,0.05077939335906785
MT_PSNG_AIR_RE,5780,HR,Mobility_Passenger,2045,0.0
MT_PSNG_ROAD_CONV,5780,HR,Mobility_Passenger,2045,0.0
MT_PSNG_RAIL_CONV,5780,HR,Mobility_Passenger,2045,0.0
MT_PSNG_AIR_CONV,5780,HR,Mobility_Passenger,2045,0.0
MT_FRT_ROAD,5780,HR,Mobility_Passenger,2045,0.0
MT_FRT_RAIL,5780,HR,Mobility_Passenger,2045,0.0
MT_FRT_ROAD_RE,5780,HR,Mobility_Passenger,2045,0.0
MT_FRT_ROAD_CONV,5780,HR,Mobility_Passenger,2045,0.0
MT_FRT_RAIL_RE,5780,HR,Mobility_Passenger,2045,0.0
MT_FRT_RAIL_CONV,5780,HR,Mobility_Passenger,2045,0.0
MT_FRT_SHIP,5780,HR,Mobility_Passenger,2045,0.0
MT_FRT_SHIP_CONV,5780,HR,Mobility_Passenger,2045,0.0
MT_FRT_SHIP_RE,5780,HR,Mobility_Passenger,2045,0.0
MT_PSNG_ROAD,7704,HR,Mobility_Passenger,2045,0.5205054603925627
MT_PSNG_RAIL,7704,HR,Mobility_Passenger,2045,0.021687727516356777
MT_PSNG_AIR,7704,HR,Mobility_Passenger,2045,0.057833940043618075
MT_PSNG_ROAD_RE,7704,HR,Mobility_Passenger,2045,0.0
MT_PSNG_RAIL_RE,7704,HR,Mobility_Passenger,2045,0.014458485010904519
MT_PSNG_AIR_RE,7704,HR,Mobility_Passenger,2045,0.0
MT_PSNG_ROAD_CONV,7704,HR,Mobility_Passenger,2045,0.0
MT_PSNG_RAIL_CONV,7704,HR,Mobility_Passenger,2045,0.0
MT_PSNG_AIR_CONV,7704,HR,Mobility_Passenger,2045,0.0
MT_FRT_ROAD,7704,HR,Mobility_Passenger,2045,0.0
MT_FRT_RAIL,7704,HR,Mobility_Passenger,2045,0.0
MT_FRT_ROAD_RE,7704,HR,Mobility_Passenger,2045,0.0
MT_FRT_ROAD_CONV,7704,HR,Mobility_Passenger,2045,0.0
MT_FRT_RAIL_RE,7704,HR,Mobility_Passenger,2045,0.0
MT_FRT_RAIL_CONV,7704,HR,Mobility_Passenger,2045,0.0
MT_FRT_SHIP,7704,HR,Mobility_Passenger,2045,0.0
MT_FRT_SHIP_CONV,7704,HR,Mobility_Passenger,2045,0.0
MT_FRT_SHIP_RE,7704,HR,Mobility_Passenger,2045,0.0
MT_PSNG_ROAD,8,HU,Mobility_Passenger,2045,6.463827485759752
MT_PSNG_RAIL,8,HU,Mobility_Passenger,2045,0.8814310207854206
MT_PSNG_AIR,8,HU,Mobility_Passenger,2045,0.7834942406981517
MT_PSNG_ROAD_RE,8,HU,Mobility_Passenger,2045,0.0
MT_PSNG_RAIL_RE,8,HU,Mobility_Passenger,2045,0.5876206805236136
MT_PSNG_AIR_RE,8,HU,Mobility_Passenger,2045,0.0
MT_PSNG_ROAD_CONV,8,HU,Mobility_Passenger,2045,0.0
MT_PSNG_RAIL_CONV,8,HU,Mobility_Passenger,2045,0.0
MT_PSNG_AIR_CONV,8,HU,Mobility_Passenger,2045,0.0
MT_FRT_ROAD,8,HU,Mobility_Passenger,2045,0.0
MT_FRT_RAIL,8,HU,Mobility_Passenger,2045,0.0
MT_FRT_ROAD_RE,8,HU,Mobility_Passenger,2045,0.0
MT_FRT_ROAD_CONV,8,HU,Mobility_Passenger,2045,0.0
MT_FRT_RAIL_RE,8,HU,Mobility_Passenger,2045,0.0
MT_FRT_RAIL_CONV,8,HU,Mobility_Passenger,2045,0.0
MT_FRT_SHIP,8,HU,Mobility_Passenger,2045,0.0
MT_FRT_SHIP_CONV,8,HU,Mobility_Passenger,2045,0.0
MT_FRT_SHIP_RE,8,HU,Mobility_Passenger,2045,0.0
MT_PSNG_ROAD,1932,HU,Mobility_Passenger,2045,28.941657423510012
MT_PSNG_RAIL,1932,HU,Mobility_Passenger,2045,3.9465896486604555
MT_PSNG_AIR,1932,HU,Mobility_Passenger,2045,3.508079687698183
MT_PSNG_ROAD_RE,1932,HU,Mobility_Passenger,2045,0.0
MT_PSNG_RAIL_RE,1932,HU,Mobility_Passenger,2045,2.631059765773637
MT_PSNG_AIR_RE,1932,HU,Mobility_Passenger,2045,0.0
MT_PSNG_ROAD_CONV,1932,HU,Mobility_Passenger,2045,0.0
MT_PSNG_RAIL_CONV,1932,HU,Mobility_Passenger,2045,0.0
MT_PSNG_AIR_CONV,1932,HU,Mobility_Passenger,2045,0.0
MT_FRT_ROAD,1932,HU,Mobility_Passenger,2045,0.0
MT_FRT_RAIL,1932,HU,Mobility_Passenger,2045,0.0
MT_FRT_ROAD_RE,1932,HU,Mobility_Passenger,2045,0.0
MT_FRT_ROAD_CONV,1932,HU,Mobility_Passenger,2045,0.0
MT_FRT_RAIL_RE,1932,HU,Mobility_Passenger,2045,0.0
MT_FRT_RAIL_CONV,1932,HU,Mobility_Passenger,2045,0.0
MT_FRT_SHIP,1932,HU,Mobility_Passenger,2045,0.0
MT_FRT_SHIP_CONV,1932,HU,Mobility_Passenger,2045,0.0
MT_FRT_SHIP_RE,1932,HU,Mobility_Passenger,2045,0.0
MT_PSNG_ROAD,3856,HU,Mobility_Passenger,2045,17.154376883279863
MT_PSNG_RAIL,3856,HU,Mobility_Passenger,2045,2.339233211356345
MT_PSNG_AIR,3856,HU,Mobility_Passenger,2045,2.079318410094529
MT_PSNG_ROAD_RE,3856,HU,Mobility_Passenger,2045,0.0
MT_PSNG_RAIL_RE,3856,HU,Mobility_Passenger,2045,1.5594888075708964
MT_PSNG_AIR_RE,3856,HU,Mobility_Passenger,2045,0.0
MT_PSNG_ROAD_CONV,3856,HU,Mobility_Passenger,2045,0.0
MT_PSNG_RAIL_CONV,3856,HU,Mobility_Passenger,2045,0.0
MT_PSNG_AIR_CONV,3856,HU,Mobility_Passenger,2045,0.0
MT_FRT_ROAD,3856,HU,Mobility_Passenger,2045,0.0
MT_FRT_RAIL,3856,HU,Mobility_Passenger,2045,0.0
MT_FRT_ROAD_RE,3856,HU,Mobility_Passenger,2045,0.0
MT_FRT_ROAD_CONV,3856,HU,Mobility_Passenger,2045,0.0
MT_FRT_RAIL_RE,3856,HU,Mobility_Passenger,2045,0.0
MT_FRT_RAIL_CONV,3856,HU,Mobility_Passenger,2045,0.0
MT_FRT_SHIP,3856,HU,Mobility_Passenger,2045,0.0
MT_FRT_SHIP_CONV,3856,HU,Mobility_Passenger,2045,0.0
MT_FRT_SHIP_RE,3856,HU,Mobility_Passenger,2045,0.0
MT_PSNG_ROAD,5780,HU,Mobility_Passenger,2045,5.082274545581385
MT_PSNG_RAIL,5780,HU,Mobility_Passenger,2045,0.6930374380338252
MT_PSNG_AIR,5780,HU,Mobility_Passenger,2045,0.6160332782522892
MT_PSNG_ROAD_RE,5780,HU,Mobility_Passenger,2045,0.0
MT_PSNG_RAIL_RE,5780,HU,Mobility_Passenger,2045,0.4620249586892168
MT_PSNG_AIR_RE,5780,HU,Mobility_Passenger,2045,0.0
MT_PSNG_ROAD_CONV,5780,HU,Mobility_Passenger,2045,0.0
MT_PSNG_RAIL_CONV,5780,HU,Mobility_Passenger,2045,0.0
MT_PSNG_AIR_CONV,5780,HU,Mobility_Passenger,2045,0.0
MT_FRT_ROAD,5780,HU,Mobility_Passenger,2045,0.0
MT_FRT_RAIL,5780,HU,Mobility_Passenger,2045,0.0
MT_FRT_ROAD_RE,5780,HU,Mobility_Passenger,2045,0.0
MT_FRT_ROAD_CONV,5780,HU,Mobility_Passenger,2045,0.0
MT_FRT_RAIL_RE,5780,HU,Mobility_Passenger,2045,0.0
MT_FRT_RAIL_CONV,5780,HU,Mobility_Passenger,2045,0.0
MT_FRT_SHIP,5780,HU,Mobility_Passenger,2045,0.0
MT_FRT_SHIP_CONV,5780,HU,Mobility_Passenger,2045,0.0
MT_FRT_SHIP_RE,5780,HU,Mobility_Passenger,2045,0.0
MT_PSNG_ROAD,7704,HU,Mobility_Passenger,2045,1.4470828711755004
MT_PSNG_RAIL,7704,HU,Mobility_Passenger,2045,0.19732948243302276
MT_PSNG_AIR,7704,HU,Mobility_Passenger,2045,0.17540398438490912
MT_PSNG_ROAD_RE,7704,HU,Mobility_Passenger,2045,0.0
MT_PSNG_RAIL_RE,7704,HU,Mobility_Passenger,2045,0.1315529882886818
MT_PSNG_AIR_RE,7704,HU,Mobility_Passenger,2045,0.0
MT_PSNG_ROAD_CONV,7704,HU,Mobility_Passenger,2045,0.0
MT_PSNG_RAIL_CONV,7704,HU,Mobility_Passenger,2045,0.0
MT_PSNG_AIR_CONV,7704,HU,Mobility_Passenger,2045,0.0
MT_FRT_ROAD,7704,HU,Mobility_Passenger,2045,0.0
MT_FRT_RAIL,7704,HU,Mobility_Passenger,2045,0.0
MT_FRT_ROAD_RE,7704,HU,Mobility_Passenger,2045,0.0
MT_FRT_ROAD_CONV,7704,HU,Mobility_Passenger,2045,0.0
MT_FRT_RAIL_RE,7704,HU,Mobility_Passenger,2045,0.0
MT_FRT_RAIL_CONV,7704,HU,Mobility_Passenger,2045,0.0
MT_FRT_SHIP,7704,HU,Mobility_Passenger,2045,0.0
MT_FRT_SHIP_CONV,7704,HU,Mobility_Passenger,2045,0.0
MT_FRT_SHIP_RE,7704,HU,Mobility_Passenger,2045,0.0
MT_PSNG_ROAD,8,IE,Mobility_Passenger,2045,5.31058972581573
MT_PSNG_RAIL,8,IE,Mobility_Passenger,2045,0.22127457190898875
MT_PSNG_AIR,8,IE,Mobility_Passenger,2045,0.5900655250906367
MT_PSNG_ROAD_RE,8,IE,Mobility_Passenger,2045,0.0
MT_PSNG_RAIL_RE,8,IE,Mobility_Passenger,2045,0.14751638127265917
MT_PSNG_AIR_RE,8,IE,Mobility_Passenger,2045,0.0
MT_PSNG_ROAD_CONV,8,IE,Mobility_Passenger,2045,0.0
MT_PSNG_RAIL_CONV,8,IE,Mobility_Passenger,2045,0.0
MT_PSNG_AIR_CONV,8,IE,Mobility_Passenger,2045,0.0
MT_FRT_ROAD,8,IE,Mobility_Passenger,2045,0.0
MT_FRT_RAIL,8,IE,Mobility_Passenger,2045,0.0
MT_FRT_ROAD_RE,8,IE,Mobility_Passenger,2045,0.0
MT_FRT_ROAD_CONV,8,IE,Mobility_Passenger,2045,0.0
MT_FRT_RAIL_RE,8,IE,Mobility_Passenger,2045,0.0
MT_FRT_RAIL_CONV,8,IE,Mobility_Passenger,2045,0.0
MT_FRT_SHIP,8,IE,Mobility_Passenger,2045,0.0
MT_FRT_SHIP_CONV,8,IE,Mobility_Passenger,2045,0.0
MT_FRT_SHIP_RE,8,IE,Mobility_Passenger,2045,0.0
MT_PSNG_ROAD,1932,IE,Mobility_Passenger,2045,23.77805857287749
MT_PSNG_RAIL,1932,IE,Mobility_Passenger,2045,0.9907524405365621
MT_PSNG_AIR,1932,IE,Mobility_Passenger,2045,2.6420065080974995
MT_PSNG_ROAD_RE,1932,IE,Mobility_Passenger,2045,0.0
MT_PSNG_RAIL_RE,1932,IE,Mobility_Passenger,2045,0.6605016270243749
MT_PSNG_AIR_RE,1932,IE,Mobility_Passenger,2045,0.0
MT_PSNG_ROAD_CONV,1932,IE,Mobility_Passenger,2045,0.0
MT_PSNG_RAIL_CONV,1932,IE,Mobility_Passenger,2045,0.0
MT_PSNG_AIR_CONV,1932,IE,Mobility_Passenger,2045,0.0
MT_FRT_ROAD,1932,IE,Mobility_Passenger,2045,0.0
MT_FRT_RAIL,1932,IE,Mobility_Passenger,2045,0.0
MT_FRT_ROAD_RE,1932,IE,Mobility_Passenger,2045,0.0
MT_FRT_ROAD_CONV,1932,IE,Mobility_Passenger,2045,0.0
MT_FRT_RAIL_RE,1932,IE,Mobility_Passenger,2045,0.0
MT_FRT_RAIL_CONV,1932,IE,Mobility_Passenger,2045,0.0
MT_FRT_SHIP,1932,IE,Mobility_Passenger,2045,0.0
MT_FRT_SHIP_CONV,1932,IE,Mobility_Passenger,2045,0.0
MT_FRT_SHIP_RE,1932,IE,Mobility_Passenger,2045,0.0
MT_PSNG_ROAD,3856,IE,Mobility_Passenger,2045,14.093794710613187
MT_PSNG_RAIL,3856,IE,Mobility_Passenger,2045,0.5872414462755494
MT_PSNG_AIR,3856,IE,Mobility_Passenger,2045,1.5659771900681319
MT_PSNG_ROAD_RE,3856,IE,Mobility_Passenger,2045,0.0
MT_PSNG_RAIL_RE,3856,IE,Mobility_Passenger,2045,0.39149429751703296
MT_PSNG_AIR_RE,3856,IE,Mobility_Passenger,2045,0.0
MT_PSNG_ROAD_CONV,3856,IE,Mobility_Passenger,2045,0.0
MT_PSNG_RAIL_CONV,3856,IE,Mobility_Passenger,2045,0.0
MT_PSNG_AIR_CONV,3856,IE,Mobility_Passenger,2045,0.0
MT_FRT_ROAD,3856,IE,Mobility_Passenger,2045,0.0
MT_FRT_RAIL,3856,IE,Mobility_Passenger,2045,0.0
MT_FRT_ROAD_RE,3856,IE,Mobility_Passenger,2045,0.0
MT_FRT_ROAD_CONV,3856,IE,Mobility_Passenger,2045,0.0
MT_FRT_RAIL_RE,3856,IE,Mobility_Passenger,2045,0.0
MT_FRT_RAIL_CONV,3856,IE,Mobility_Passenger,2045,0.0
MT_FRT_SHIP,3856,IE,Mobility_Passenger,2045,0.0
MT_FRT_SHIP_CONV,3856,IE,Mobility_Passenger,2045,0.0
MT_FRT_SHIP_RE,3856,IE,Mobility_Passenger,2045,0.0
MT_PSNG_ROAD,5780,IE,Mobility_Passenger,2045,4.1755252665699745
MT_PSNG_RAIL,5780,IE,Mobility_Passenger,2045,0.1739802194404156
MT_PSNG_AIR,5780,IE,Mobility_Passenger,2045,0.46394725184110835
MT_PSNG_ROAD_RE,5780,IE,Mobility_Passenger,2045,0.0
MT_PSNG_RAIL_RE,5780,IE,Mobility_Passenger,2045,0.11598681296027709
MT_PSNG_AIR_RE,5780,IE,Mobility_Passenger,2045,0.0
MT_PSNG_ROAD_CONV,5780,IE,Mobility_Passenger,2045,0.0
MT_PSNG_RAIL_CONV,5780,IE,Mobility_Passenger,2045,0.0
MT_PSNG_AIR_CONV,5780,IE,Mobility_Passenger,2045,0.0
MT_FRT_ROAD,5780,IE,Mobility_Passenger,2045,0.0
MT_FRT_RAIL,5780,IE,Mobility_Passenger,2045,0.0
MT_FRT_ROAD_RE,5780,IE,Mobility_Passenger,2045,0.0
MT_FRT_ROAD_CONV,5780,IE,Mobility_Passenger,2045,0.0
MT_FRT_RAIL_RE,5780,IE,Mobility_Passenger,2045,0.0
MT_FRT_RAIL_CONV,5780,IE,Mobility_Passenger,2045,0.0
MT_FRT_SHIP,5780,IE,Mobility_Passenger,2045,0.0
MT_FRT_SHIP_CONV,5780,IE,Mobility_Passenger,2045,0.0
MT_FRT_SHIP_RE,5780,IE,Mobility_Passenger,2045,0.0
MT_PSNG_ROAD,7704,IE,Mobility_Passenger,2045,1.1889029286438744
MT_PSNG_RAIL,7704,IE,Mobility_Passenger,2045,0.0495376220268281
MT_PSNG_AIR,7704,IE,Mobility_Passenger,2045,0.13210032540487496
MT_PSNG_ROAD_RE,7704,IE,Mobility_Passenger,2045,0.0
MT_PSNG_RAIL_RE,7704,IE,Mobility_Passenger,2045,0.03302508135121874
MT_PSNG_AIR_RE,7704,IE,Mobility_Passenger,2045,0.0
MT_PSNG_ROAD_CONV,7704,IE,Mobility_Passenger,2045,0.0
MT_PSNG_RAIL_CONV,7704,IE,Mobility_Passenger,2045,0.0
MT_PSNG_AIR_CONV,7704,IE,Mobility_Passenger,2045,0.0
MT_FRT_ROAD,7704,IE,Mobility_Passenger,2045,0.0
MT_FRT_RAIL,7704,IE,Mobility_Passenger,2045,0.0
MT_FRT_ROAD_RE,7704,IE,Mobility_Passenger,2045,0.0
MT_FRT_ROAD_CONV,7704,IE,Mobility_Passenger,2045,0.0
MT_FRT_RAIL_RE,7704,IE,Mobility_Passenger,2045,0.0
MT_FRT_RAIL_CONV,7704,IE,Mobility_Passenger,2045,0.0
MT_FRT_SHIP,7704,IE,Mobility_Passenger,2045,0.0
MT_FRT_SHIP_CONV,7704,IE,Mobility_Passenger,2045,0.0
MT_FRT_SHIP_RE,7704,IE,Mobility_Passenger,2045,0.0
MT_PSNG_ROAD,8,IT,Mobility_Passenger,2045,65.27060043512927
MT_PSNG_RAIL,8,IT,Mobility_Passenger,2045,4.6621857453663775
MT_PSNG_AIR,8,IT,Mobility_Passenger,2045,7.459497192586203
MT_PSNG_ROAD_RE,8,IT,Mobility_Passenger,2045,0.0
MT_PSNG_RAIL_RE,8,IT,Mobility_Passenger,2045,3.7297485962931014
MT_PSNG_AIR_RE,8,IT,Mobility_Passenger,2045,0.0
MT_PSNG_ROAD_CONV,8,IT,Mobility_Passenger,2045,0.0
MT_PSNG_RAIL_CONV,8,IT,Mobility_Passenger,2045,0.0
MT_PSNG_AIR_CONV,8,IT,Mobility_Passenger,2045,0.0
MT_FRT_ROAD,8,IT,Mobility_Passenger,2045,0.0
MT_FRT_RAIL,8,IT,Mobility_Passenger,2045,0.0
MT_FRT_ROAD_RE,8,IT,Mobility_Passenger,2045,0.0
MT_FRT_ROAD_CONV,8,IT,Mobility_Passenger,2045,0.0
MT_FRT_RAIL_RE,8,IT,Mobility_Passenger,2045,0.0
MT_FRT_RAIL_CONV,8,IT,Mobility_Passenger,2045,0.0
MT_FRT_SHIP,8,IT,Mobility_Passenger,2045,0.0
MT_FRT_SHIP_CONV,8,IT,Mobility_Passenger,2045,0.0
MT_FRT_SHIP_RE,8,IT,Mobility_Passenger,2045,0.0
MT_PSNG_ROAD,1932,IT,Mobility_Passenger,2045,292.24779927713047
MT_PSNG_RAIL,1932,IT,Mobility_Passenger,2045,20.874842805509324
MT_PSNG_AIR,1932,IT,Mobility_Passenger,2045,33.399748488814915
MT_PSNG_ROAD_RE,1932,IT,Mobility_Passenger,2045,0.0
MT_PSNG_RAIL_RE,1932,IT,Mobility_Passenger,2045,16.699874244407457
MT_PSNG_AIR_RE,1932,IT,Mobility_Passenger,2045,0.0
MT_PSNG_ROAD_CONV,1932,IT,Mobility_Passenger,2045,0.0
